id,organization,name,gender,speciality,address,city,state,zip,lat,lon,utilization
aae1f924-b352-34b0-b7ce-e8c6cc1f0f08,99a0f468-b273-32f3-bda1-c9b2eb560e59,Preston275 Emard19,M,GENERAL PRACTICE,1040 GREAT PLAIN AVE,NEEDHAM,MA,02492-2565,42.281593,-71.242414,42
ff5557b6-bcc9-3669-b4db-a6fb0cc57649,511ccbe8-3167-33f0-9b5b-0748e30bcb38,Lakeshia836 Williamson769,F,CLINICAL SOCIAL WORKER,440 BOYLSTON ST,BROOKLINE,MA,02445-6005,42.323853,-71.142003,0
309a85e5-6cb7-3656-93f6-1e9daf7d04b0,511ccbe8-3167-33f0-9b5b-0748e30bcb38,Shaun461 Williamson769,M,GENERAL PRACTICE,440 BOYLSTON ST,BROOKLINE,MA,02445-6005,42.323853,-71.142003,37
dcabb025-a0c2-3ec9-a89f-efaa5edb292b,5d965dd7-5355-371d-9b13-2a0321e3e4aa,Edison640 Parker433,M,CLINICAL SOCIAL WORKER,70 JUNCTION SQUARE DR B,CONCORD,MA,01742-3049,42.462911,-71.364496,0
728936f0-442b-3c4e-9f2f-b2061d1b65fb,5d965dd7-5355-371d-9b13-2a0321e3e4aa,Jesus702 Parker433,F,GENERAL PRACTICE,70 JUNCTION SQUARE DR B,CONCORD,MA,01742-3049,42.462911,-71.364496,66
8db82af9-1934-32d9-b4e7-0c104c97cf78,09207265-689c-3412-84b2-fcecbaf68b7f,Artie871 Johnston597,F,CHIROPRACTIC,28 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,0
f439dd46-bc2e-327a-b44f-808b446c5b1b,09207265-689c-3412-84b2-fcecbaf68b7f,Artie871 Johnston597,F,GENERAL PRACTICE,28 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,68
b39c6f58-ced6-372f-af45-0e0a089ffdf4,bee3973f-125a-3713-807e-8e9c0f9e304e,Sharell873 Robel940,F,OPTOMETRY,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,0
8f3e3609-69ac-3bb6-84ee-705b1c7ab28e,bee3973f-125a-3713-807e-8e9c0f9e304e,Sharell873 Robel940,F,GENERAL PRACTICE,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,29
6d59c805-a3ed-3a90-9e75-d4acc50880b7,1faba772-ae22-385b-a6f5-02ea2479a080,Lore422 Kautzer186,F,GENERAL PRACTICE,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,28
6f8c8513-da0f-3344-ad4c-7ef2e378c1fb,74036847-72aa-3eef-81ad-d672e3ff5cba,Delena885 Herzog843,F,GENERAL PRACTICE,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,62
753aa72a-ac8d-3fc4-b363-c8f368351635,707bfbf6-85d4-375f-b12a-43ff210ec187,Maile198 Heathcote539,F,CHIROPRACTIC,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,0
ff777740-5b01-3062-abb2-f40518c0376a,707bfbf6-85d4-375f-b12a-43ff210ec187,Maile198 Heathcote539,F,GENERAL PRACTICE,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,156
a60dcddc-c5d4-37d0-8836-30a308f343b7,3e54a0c1-21ed-34ea-9696-e64a09626bcc,Marketta481 Bernhard322,F,CLINICAL SOCIAL WORKER,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,0
23f9e430-e3c8-3fcd-a074-6bb4e228e560,3e54a0c1-21ed-34ea-9696-e64a09626bcc,Marketta481 Bernhard322,F,GENERAL PRACTICE,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,81
3e9a82c0-e3c3-36eb-96f4-07a8c144f46f,c47a2ac5-f2f2-3f8c-aee8-336ed150f77b,Stefan297 Bauch723,M,GENERAL PRACTICE,229 DUDLEY RD,NEWTON,MA,02459-2831,42.331876,-71.208402,64
d36988af-e1c4-3e6d-a758-0ff3cbd2e15d,c47a2ac5-f2f2-3f8c-aee8-336ed150f77b,Stefan297 Bauch723,M,CLINICAL NURSE SPECIALIST,229 DUDLEY RD,NEWTON,MA,02459-2831,42.331876,-71.208402,0
07a9e3c5-a683-3f0b-9e19-1e66f0256801,f0751ac5-bb0b-31d0-b9aa-869bad2cba82,Thu65 Haag279,F,OPTOMETRY,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,0
8e12f626-6d04-31c5-93c0-6a04f2b67839,f0751ac5-bb0b-31d0-b9aa-869bad2cba82,Ralph813 Cassin499,M,OPTOMETRY,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,0
1a6d611e-d820-3c9f-b15b-70d9006aa533,f0751ac5-bb0b-31d0-b9aa-869bad2cba82,Thu65 Haag279,F,GENERAL PRACTICE,1 PORTER SQ,CAMBRIDGE,MA,02140-1431,42.376043,-71.11868,35
54a7bb66-7042-3555-a9dd-23068d156e2e,a25c01ad-bf82-3ca1-b6fc-37733c6f433a,Manuel446 Nader710,M,CLINICAL SOCIAL WORKER,36 HEMLOCK RD,WEST ROXBURY,MA,02132-5441,42.33196,-71.020173,0
6b1aeff0-5d4d-3b8d-99d7-3e3045e51d3e,a25c01ad-bf82-3ca1-b6fc-37733c6f433a,Manuel446 Nader710,M,GENERAL PRACTICE,36 HEMLOCK RD,WEST ROXBURY,MA,02132-5441,42.33196,-71.020173,3
bff322bf-88fc-3a98-b838-c5234f4e5ac2,1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,Nydia801 Auer97,F,CHIROPRACTIC,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,0
471d5ac9-c86c-38a6-93c1-e8738a87db38,1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,Leroy603 Auer97,M,GENERAL PRACTICE,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,61
d04be9b8-1e65-3122-b5a6-a68406457ae3,86f868e9-3325-3019-98d9-34ca2dc11f20,Isidro558 Collier206,M,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
58a041ad-2ca6-3f79-9dc4-3202aec66b2e,86f868e9-3325-3019-98d9-34ca2dc11f20,Nick779 Wilderman619,M,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
d6d89936-ce00-345c-a44d-b9f352212f0a,86f868e9-3325-3019-98d9-34ca2dc11f20,Dudley365 Gibson10,M,OPTOMETRY,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,0
165fa4d5-bf2f-30f1-a3f2-991484e979aa,86f868e9-3325-3019-98d9-34ca2dc11f20,Isidro558 Collier206,M,GENERAL PRACTICE,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,150
e379aa41-4093-3551-a69f-cf33058f8e9a,cc648e4d-ae3a-3933-930e-f1f34189eb97,Kyla51 Barrows492,F,OPTOMETRY,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,0
1db42c2e-c386-3d08-b6d4-bcf83822d3b6,cc648e4d-ae3a-3933-930e-f1f34189eb97,Kyla51 Barrows492,F,GENERAL PRACTICE,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,72
40faa4e2-c2ff-3eb1-8d02-cec778fa985c,76414819-cc4b-3ceb-b54a-89481b9fb641,Tesha491 Swift555,F,PSYCHIATRY,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,0
2e22a0c0-80dd-3346-abe1-b8f208a970b0,76414819-cc4b-3ceb-b54a-89481b9fb641,Tesha491 Swift555,F,GENERAL PRACTICE,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,88
c36860de-3848-3cf9-94f1-6354fe6abb0c,1f2b3666-5e34-3e83-8a47-076f8f9c161e,Soledad678 Johnston597,F,GENERAL PRACTICE,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,40
47138f6a-247e-3346-a1aa-128b07786e6f,4cd7de25-382b-30f8-94d5-e353e3eca86a,Jeri234 Blick895,F,OPTOMETRY,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,0
967f75ad-4186-3539-abaf-6a0de56995ce,4cd7de25-382b-30f8-94d5-e353e3eca86a,Jeri234 Blick895,F,GENERAL PRACTICE,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,134
bc2b0208-38e6-3ff5-b08a-836d87de0293,ccece44c-904d-3542-8de8-ac8618edfbc6,Alvera113 Olson653,F,CLINICAL SOCIAL WORKER,45 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,0
3d298ac9-e755-3a8a-a3e5-7285f5e9a2de,ccece44c-904d-3542-8de8-ac8618edfbc6,Reid278 Olson653,M,GENERAL PRACTICE,45 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,51
168a3682-1a2d-34e6-9248-c0a2bfa2e8cb,291a7431-7eca-35f8-b086-464e4b7ae919,Seema671 Denesik803,F,CLINICAL SOCIAL WORKER,433 D DEDHAM ST,NEWTON,MA,02459-3300,42.331876,-71.208402,0
f8771df3-d77f-3c5e-818e-c0fdbdbda843,291a7431-7eca-35f8-b086-464e4b7ae919,Chet188 Denesik803,M,GENERAL PRACTICE,433 D DEDHAM ST,NEWTON,MA,02459-3300,42.331876,-71.208402,42
2dbdd4fa-cea8-3bfc-b4a3-4c2c677eddfd,036f1255-5cd0-357e-a68d-80470fb3c7dd,Giselle809 Walker122,F,CHIROPRACTIC,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,0
d1b61be5-efbb-3794-b46a-6e99b49fba24,036f1255-5cd0-357e-a68d-80470fb3c7dd,Willard975 Walker122,M,GENERAL PRACTICE,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,44
55cb6db4-e2d7-3e6d-814b-06aa6a47dcf7,91da9782-027f-3fe3-8413-e37ed7a6734d,Moises22 Hermiston71,M,GENERAL PRACTICE,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,28
10fb8833-f286-3931-b355-8c9215212e35,91da9782-027f-3fe3-8413-e37ed7a6734d,Concetta811 Hermiston71,F,INTERNAL MEDICINE,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,0
d879b0b1-8881-3d05-a264-bad4786cbe43,91da9782-027f-3fe3-8413-e37ed7a6734d,Von197 Dare640,M,INTERNAL MEDICINE,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,0
89c32879-81ef-3154-9622-ab9e6b78024c,91da9782-027f-3fe3-8413-e37ed7a6734d,Concetta811 Hermiston71,F,GERIATRIC PSYCHIATRY,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,0
c7adf101-6720-3af7-ba8e-9abc92853dbf,91da9782-027f-3fe3-8413-e37ed7a6734d,Von197 Dare640,M,GERIATRIC PSYCHIATRY,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,0
80ee8edc-5217-319b-a859-ba302a105f4e,789d10ff-bb15-37ed-b02a-61eafb978686,Sidney996 Yundt842,F,CLINICAL SOCIAL WORKER,21 TOTMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,0
3ea4ddfc-cfc6-3146-83dc-7e17858db5fa,789d10ff-bb15-37ed-b02a-61eafb978686,Clifford177 Schoen8,M,CLINICAL SOCIAL WORKER,21 TOTMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,0
e0f6edb5-edb3-3d37-a1a1-439206f4ca5b,789d10ff-bb15-37ed-b02a-61eafb978686,Sidney996 Yundt842,F,GENERAL PRACTICE,21 TOTMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,55
bddb3fa3-4386-37e6-9065-4275d8cd1e27,e09c66c5-1de5-3b58-b15c-4e14696c0348,Lizette501 Heaney114,F,NURSE PRACTITIONER,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
6fec1f5e-84ff-3130-85ec-58f7a74202b7,e09c66c5-1de5-3b58-b15c-4e14696c0348,Kelly223 Crooks415,M,NURSE PRACTITIONER,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
29b2ca5e-83b9-385d-bd64-d188a2ffe47d,e09c66c5-1de5-3b58-b15c-4e14696c0348,Lizette501 Heaney114,F,PSYCHIATRY,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
b99bf1c1-6c44-3b1e-9efb-3dfbe33580fc,e09c66c5-1de5-3b58-b15c-4e14696c0348,Kelly223 Crooks415,M,PSYCHIATRY,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
b6c920a0-0314-386b-a98f-e1d57bf0485d,e09c66c5-1de5-3b58-b15c-4e14696c0348,Edwardo860 Heaney114,M,GENERAL PRACTICE,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,36
71ca7794-7b7d-3d8a-a187-8ed85755d4bb,e09c66c5-1de5-3b58-b15c-4e14696c0348,Lizette501 Heaney114,F,CLINICAL NURSE SPECIALIST,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
8aae62c0-189e-36ec-835f-c79440c3d02b,e09c66c5-1de5-3b58-b15c-4e14696c0348,Lasonya941 Crooks415,F,CLINICAL NURSE SPECIALIST,6 UNIVERSITY DR,AMHERST,MA,01002-2265,42.363534,-72.50729100000001,0
4eb9bfb4-bb3b-3070-9b51-e3743fae130c,79d518b4-1a2c-3625-95c8-9c2d9840e321,Genie948 Howe413,F,PSYCHIATRY,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,0
e72fa373-c50b-382d-b71b-1a340eccf373,79d518b4-1a2c-3625-95c8-9c2d9840e321,Emmaline88 DuBuque211,F,PSYCHIATRY,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,0
0ea98271-ea54-3abb-8fab-201cf548091e,79d518b4-1a2c-3625-95c8-9c2d9840e321,Genie948 Howe413,F,CLINICAL SOCIAL WORKER,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,0
0dd317aa-b1be-31e7-bdc5-00323addef65,79d518b4-1a2c-3625-95c8-9c2d9840e321,Genie948 Howe413,F,GENERAL PRACTICE,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,22
8e337a4e-76d1-3062-ad24-e36a5a1cfdc1,d6c83c6a-f78f-3e23-a2f4-444f9519d576,Williams176 Murphy561,M,OPTOMETRY,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,0
a1b290d6-a171-3f85-ad16-9de0357bc43a,d6c83c6a-f78f-3e23-a2f4-444f9519d576,Jerome176 Kilback373,M,OPTOMETRY,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,0
fff7ffc2-79a3-3bda-bab6-7cb2618765c5,d6c83c6a-f78f-3e23-a2f4-444f9519d576,Williams176 Murphy561,M,GENERAL PRACTICE,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,32
49037d8b-18c8-34c4-b584-7d767b777d7e,09f69020-aa1e-3bd8-b1f1-9b4534273281,Sindy229 Boyer713,F,NURSE PRACTITIONER,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,0
1c0cbd68-b829-3bc0-8d77-97e88180082b,09f69020-aa1e-3bd8-b1f1-9b4534273281,Saturnina961 Collier206,F,NURSE PRACTITIONER,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,0
3a164d92-affc-3bc5-9602-c378fedcc997,09f69020-aa1e-3bd8-b1f1-9b4534273281,Sindy229 Boyer713,F,GENERAL PRACTICE,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,36
15b5ddce-438b-3de5-a852-6dd1878dd34f,09f69020-aa1e-3bd8-b1f1-9b4534273281,Sindy229 Boyer713,F,CLINICAL NURSE SPECIALIST,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,0
27d93845-5b52-3a4e-9cd7-9ba21ad1689d,09f69020-aa1e-3bd8-b1f1-9b4534273281,Eduardo902 Collier206,M,CLINICAL NURSE SPECIALIST,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,0
762cc343-8f51-3e6e-b40d-673025d26d73,b3e30964-03f2-3136-8347-255d16f65d93,Darrin898 Mayer370,M,GENERAL PRACTICE,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,58
d3f28f50-5efe-3043-9ca5-0232402f1a4e,b103772a-6c8a-3a71-90cb-daaf69c66157,Leonel449 Waters156,M,OPTOMETRY,22 YALE AVE,WAKEFIELD,MA,01880-2309,42.50436,-71.064061,0
d62989c4-ddd3-3e22-850e-b7f4434fc3da,b103772a-6c8a-3a71-90cb-daaf69c66157,Sylvie540 Waters156,F,GENERAL PRACTICE,22 YALE AVE,WAKEFIELD,MA,01880-2309,42.50436,-71.064061,28
c9196e9e-093a-33d2-b0b4-7f4bffd44345,eace7fdc-6525-36eb-b0e2-c6773a7acee2,Mirta419 MacGyver246,F,NURSE PRACTITIONER,460 MAIN ST,INDIAN ORCHARD,MA,01151-1234,42.115454,-72.539978,0
4b315798-ebac-3dd2-8d3c-8aaeb5a8f5d8,eace7fdc-6525-36eb-b0e2-c6773a7acee2,Marlys304 Hoeger474,F,NURSE PRACTITIONER,460 MAIN ST,INDIAN ORCHARD,MA,01151-1234,42.115454,-72.539978,0
ce716129-9864-3737-9980-7ea3b699b86f,eace7fdc-6525-36eb-b0e2-c6773a7acee2,Kenneth671 MacGyver246,M,GENERAL PRACTICE,460 MAIN ST,INDIAN ORCHARD,MA,01151-1234,42.115454,-72.539978,48
1d73703f-5e70-38dd-b706-bcae3217db02,f1d9c9ec-5a62-335f-a680-abce7c7d1d83,Darron84 Dooley940,M,CLINICAL SOCIAL WORKER,124 LONG POND RD,PLYMOUTH,MA,02360-2664,41.897892,-70.62403,0
c857dbba-4d7d-3ed4-9455-bc3320f3f85e,f1d9c9ec-5a62-335f-a680-abce7c7d1d83,Josefina523 Batista148,F,CLINICAL SOCIAL WORKER,124 LONG POND RD,PLYMOUTH,MA,02360-2664,41.897892,-70.62403,0
d6a72657-4ba3-3ffc-874d-ee4915de62c9,f1d9c9ec-5a62-335f-a680-abce7c7d1d83,Nicole384 Dooley940,F,GENERAL PRACTICE,124 LONG POND RD,PLYMOUTH,MA,02360-2664,41.897892,-70.62403,19
552e25e5-59ca-3572-a538-d69ffda88d79,6352f08d-6323-3a16-bfb5-205ac0332cf3,Isabela97 Báez684,F,CLINICAL SOCIAL WORKER,64 WESTBOURNE ST,ROSLINDALE,MA,02131-3327,42.33196,-71.020173,0
30e7ac1b-26fe-3097-8dbb-9672ae7dfb00,6352f08d-6323-3a16-bfb5-205ac0332cf3,Isabela97 Báez684,F,GENERAL PRACTICE,64 WESTBOURNE ST,ROSLINDALE,MA,02131-3327,42.33196,-71.020173,42
d2ad9e73-0c79-3d7b-8192-121587dc419e,2257d28a-d893-39c6-b12b-6fe106d57769,Sophie40 Carroll471,F,GENERAL PRACTICE,1330 BEACON ST,BROOKLINE,MA,02446-3200,42.323853,-71.142003,13
546cf335-de16-3628-8e67-96ae7d3155ed,572011b1-4787-3e18-a961-1b233d229036,Caprice565 Daugherty69,F,CLINICAL SOCIAL WORKER,240 LYNNFIELD ST,PEABODY,MA,01945,42.534279,-70.969782,0
0680b0b3-c67d-367a-a6e1-ebc77bf72068,572011b1-4787-3e18-a961-1b233d229036,Raymond398 Zieme486,M,CLINICAL SOCIAL WORKER,240 LYNNFIELD ST,PEABODY,MA,01945,42.534279,-70.969782,0
a2c66cf9-874d-3643-9b2b-53546454efcb,572011b1-4787-3e18-a961-1b233d229036,Johnny786 Daugherty69,M,GENERAL PRACTICE,240 LYNNFIELD ST,PEABODY,MA,01945,42.534279,-70.969782,27
7cef3973-eaa8-3c52-a7ca-c54ac12e5c13,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Jack927 Goyette777,M,PEDIATRIC MEDICINE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,0
efcd5248-03bb-3ece-8652-b49e28d77dfb,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Winford225 Boyle917,M,PEDIATRIC MEDICINE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,0
5618ed63-aeee-3517-bb7f-63419169ef30,d8b927a2-8e71-3b43-98ae-8ed2c7c724c9,Jack927 Goyette777,M,GENERAL PRACTICE,NEIGHBORHOOD PEDIATRICS,BILLERICA,MA,01821-3757,42.559673,-71.260947,60
2492121f-1909-3876-8200-4f1153bf4c21,f18084da-cd20-347a-93a9-f62f748ba19a,Shenita872 Jaskolski867,F,AUDIOLOGIST,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
0ba7a3cb-130f-34b6-8d6f-61ae2e6d9863,f18084da-cd20-347a-93a9-f62f748ba19a,Shenita872 Jaskolski867,F,CHIROPRACTIC,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
eb546e1d-36f3-3381-a617-0f959b646ac8,f18084da-cd20-347a-93a9-f62f748ba19a,Shenita872 Jaskolski867,F,SPEECH LANGUAGE PATHOLOGIST,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
792e00c3-69e2-3582-b30c-1f0aea5c541c,f18084da-cd20-347a-93a9-f62f748ba19a,Earl438 Jaskolski867,M,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
87bff920-f29a-3015-8fbc-eb46658df8f7,f18084da-cd20-347a-93a9-f62f748ba19a,Mimi296 Fahey393,F,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
98035585-e196-3291-bf9d-38def67463fc,f18084da-cd20-347a-93a9-f62f748ba19a,Jung484 Leuschke194,F,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
f6767f4b-0bac-3f04-86c5-a4b99b3ecdd2,f18084da-cd20-347a-93a9-f62f748ba19a,Cristian531 Villalobos491,M,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
6d88635d-0d91-3930-987c-87d2ef215d6e,f18084da-cd20-347a-93a9-f62f748ba19a,Leesa210 Turcotte120,F,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
f57057dd-3095-3f7e-b311-2ab068f7f73e,f18084da-cd20-347a-93a9-f62f748ba19a,Rudolf736 Reichel38,M,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
3fefbc6b-3630-3c59-8a22-98884cbab874,f18084da-cd20-347a-93a9-f62f748ba19a,Horacio317 Braun514,M,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
251350b5-e9f8-3b09-ac63-fe8851a97df6,f18084da-cd20-347a-93a9-f62f748ba19a,Agripina633 Walker122,F,PHYSICAL THERAPY,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,0
c6251977-e085-3fff-bd79-427f58920de0,f18084da-cd20-347a-93a9-f62f748ba19a,Earl438 Jaskolski867,M,GENERAL PRACTICE,5 N MEADOWS RD,MEDFIELD,MA,02052-2317,42.184599,-71.305307,72
685dee95-dd11-36f9-9ae3-91ddee308097,c622cfbd-4815-3719-800f-81587c87161c,Ken316 Reilly981,M,CLINICAL PSYCHOLOGIST,742 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4712,42.418721999999995,-71.163912,0
53fa11d7-71db-3542-b71d-83c78160648a,c622cfbd-4815-3719-800f-81587c87161c,Rocco842 Littel644,M,CLINICAL PSYCHOLOGIST,742 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4712,42.418721999999995,-71.163912,0
fa491b49-18f9-3963-8096-92eaaf4b4e48,c622cfbd-4815-3719-800f-81587c87161c,Gwenn701 Reilly981,F,GENERAL PRACTICE,742 MASSACHUSETTS AVE,ARLINGTON,MA,02476-4712,42.418721999999995,-71.163912,17
3dfa5cdf-c0ac-3926-a6f4-73383f21148e,b5224693-0819-3f63-9e94-ab96794d5ccc,Gillian484 Wisozk929,F,CLINICAL SOCIAL WORKER,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,0
d6f9982d-e47e-3498-b2e2-6e378a4337f2,b5224693-0819-3f63-9e94-ab96794d5ccc,Ethel888 Schaefer657,F,CLINICAL SOCIAL WORKER,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,0
fa43257e-cd51-3413-a8bc-bfeb512f05bd,b5224693-0819-3f63-9e94-ab96794d5ccc,Leif534 Wisozk929,M,GENERAL PRACTICE,FAMILY CONSULTANTS,SAGAMORE BEACH,MA,02562,41.782888,-70.5321,55
65ca18ff-09ed-34bf-bd6b-588f2984eec0,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Freeman822 Ritchie586,M,RHEUMATOLOGY,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
5cf6eacc-f990-392c-a4c9-a2b44e6557d3,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Freeman822 Ritchie586,M,FAMILY PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
2192b594-d51a-3a32-bc0d-e00a70f41fb8,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Hedwig986 Lynch190,F,FAMILY PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
3fb008c1-f3f4-359c-b8c3-83278ee1c05b,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Marcela739 Mateo562,F,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,40
c8cb55e6-fbd9-3e37-b48c-b88cd7168d32,5bf83e18-ef6e-33a8-ad5b-86cb70b4795a,Lasandra232 Ritchie586,F,INTERNAL MEDICINE,817 MERRIMACK ST,LOWELL,MA,01854-3571,42.63898,-71.321141,0
25b1379f-f815-3a1a-bd3f-d092a255da0d,6bba491a-7eac-319f-9e26-cbb181e1c04b,Raleigh478 Homenick806,M,GENERAL PRACTICE,441 MAIN ST,MELROSE,MA,02176-3859,42.455723,-71.05901899999999,32
e75698de-c9dc-360a-adcb-776030a9870b,78a11f16-e161-3dfa-91fa-16af7109cea0,Eric487 Satterfield305,M,GENERAL PRACTICE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,76
a0ee837b-be51-3201-bcbf-acd5bb6ed0ed,78a11f16-e161-3dfa-91fa-16af7109cea0,Eric487 Satterfield305,M,INTERNAL MEDICINE,37 EDGERTON DR,NO FALMOUTH,MA,02556-2821,41.601508,-70.639317,0
